transaction_id,user_id,timestamp,amount,merchant_id,merchant_category,device_id,latitude,longitude,location_name,payment_method,transaction_type,fraud_label,fraud_scenario
U058-20240130150148-76706,U058,2024-01-30 15:01:48,743.09,M24126,Shopping,D058,18.521616,73.891001,Pune,Credit Card,TOPUP,0,normal
U145-20240130153943-67104,U145,2024-01-30 15:39:43,1014.09,M59270,Education,D145,17.415192,78.51182,Hyderabad,Wallet,REFUND,0,normal
U126-20240130180615-70030,U126,2024-01-30 18:06:15,20.0,M34747,Electricity,D126_3,13.080713,80.39395,Chennai,Credit Card,TOPUP,0,normal
U011-20240130183608-30207,U011,2024-01-30 18:36:08,2859.05,M76426,Restaurants,D011_1,12.860039,74.782512,Mangalore,UPI,REFUND,0,normal
U146-20240130185805-81644,U146,2024-01-30 18:58:05,425.56,M34334,Travel,D146,13.079284,80.354136,Chennai,UPI,PAYMENT,0,normal
U088-20240131144731-44621,U088,2024-01-31 14:47:31,954.39,M22468,Healthcare,D088_1,18.43822,73.808556,Pune,Wallet,TRANSFER,0,normal
U058-20240131174411-86493,U058,2024-01-31 17:44:11,562.92,M25260,Shopping,D058_1,18.602378,73.923665,Pune,UPI,TRANSFER,0,normal
U172-20240131182601-47048,U172,2024-01-31 18:26:01,1200.89,M05729,Healthcare,D172_1,12.989384,77.583534,Bengaluru,Debit Card,REFUND,0,normal
U022-20240131184341-24959,U022,2024-01-31 18:43:41,1391.38,M06350,Shopping,D022,12.957475,77.677562,Bengaluru,Debit Card,TRANSFER,0,normal
U103-20240131185513-32456,U103,2024-01-31 18:55:13,1834.83,M19836,Fuel,D103_1,19.043713,72.939887,Mumbai,Debit Card,TRANSFER,0,normal
U056-20240201123625-62946,U056,2024-02-01 12:36:25,335.65,M31659,Education,D056_2,13.081643,80.084266,Chennai,Debit Card,REFUND,0,normal
U029-20240201180038-19500,U029,2024-02-01 18:00:38,822.51,M76775,Bills,D029_1,26.78106,80.896414,Lucknow,Wallet,PAYMENT,0,normal
U134-20240201192743-37121,U134,2024-02-01 19:27:43,636.07,M57034,Bills,D134_1,28.526459,77.176897,Delhi,Debit Card,PAYMENT,0,normal
U024-20240201194007-99081,U024,2024-02-01 19:40:07,2213.71,M58816,Entertainment,D024_1,28.57005,77.311513,Delhi,Wallet,PAYMENT,0,normal
U026-20240202091752-54384,U026,2024-02-02 09:17:52,801.01,M34788,Subscriptions,D026_2,13.167842,80.310918,Chennai,Wallet,PAYMENT,1,HIGH_VELOCITY
U141-20240202144649-27991,U141,2024-02-02 14:46:49,323.14,M80223,Entertainment,D141_3,12.975117,75.047138,Mangalore,Debit Card,REFUND,0,normal
U151-20240202174938-58071,U151,2024-02-02 17:49:38,20.0,M78353,Fuel,D151_1,12.933845,74.901467,Mangalore,Credit Card,TOPUP,0,normal
U055-20240202183412-83831,U055,2024-02-02 18:34:12,352.07,M57218,Education,D055,17.35385,78.367919,Hyderabad,Credit Card,REFUND,0,normal
U098-20240202183801-55390,U098,2024-02-02 18:38:01,237.99,M21596,Shopping,D098_2,18.482023,73.677574,Pune,Wallet,PAYMENT,0,normal
U189-20240202184831-14581,U189,2024-02-02 18:48:31,532.82,M77052,Entertainment,D189_1,26.848275,80.856909,Lucknow,UPI,PAYMENT,0,normal
U168-20240202194214-85391,U168,2024-02-02 19:42:14,679.03,M23192,Bills,D168_3,18.445279,73.873932,Pune,Debit Card,REFUND,0,normal
U134-20240202203313-73347,U134,2024-02-02 20:33:13,932.03,M56991,Education,D134_1,28.560904,77.138171,Delhi,Wallet,TRANSFER,0,normal
U100-20240203162638-80120,U100,2024-02-03 16:26:38,502.23,M26934,Restaurants,D100,26.984257,75.709188,Jaipur,Debit Card,REFUND,0,normal
U103-20240203182520-12570,U103,2024-02-03 18:25:20,929.56,M18670,Electricity,D103,19.041404,72.825585,Mumbai,Wallet,REFUND,0,normal
U149-20240203193611-64403,U149,2024-02-03 19:36:11,216.78,M76924,Groceries,D149,26.787791,80.904605,Lucknow,UPI,TOPUP,0,normal
U084-20240204023857-61206,U084,2024-02-04 02:38:57,1189.8,M60106,Bills,D084_2,28.774406,77.236164,Delhi,Wallet,TOPUP,1,UNUSUAL_TIME
U062-20240204092553-94258,U062,2024-02-04 09:25:53,1317.75,M07144,Shopping,D062_1,13.05589,77.658498,Bengaluru,Credit Card,PAYMENT,0,normal
U064-20240204112337-11811,U064,2024-02-04 11:23:37,250.97,M58975,Healthcare,D064,28.579994,77.317538,Delhi,Wallet,PAYMENT,0,normal
U050-20240204125043-84316,U050,2024-02-04 12:50:43,419.01,M26436,Bills,D050,26.787547,75.856075,Jaipur,UPI,REFUND,0,normal
U013-20240204132731-42352,U013,2024-02-04 13:27:31,355.29,M19346,Travel,D013_1,19.127083,72.807554,Mumbai,Debit Card,TOPUP,0,normal
U105-20240204152450-90147,U105,2024-02-04 15:24:50,1627.85,M57798,Education,D105,17.272448,78.507339,Hyderabad,Wallet,TOPUP,0,normal
U145-20240204155223-52696,U145,2024-02-04 15:52:23,2584.52,M58971,Electricity,D145,17.366951,78.530101,Hyderabad,Wallet,REFUND,0,normal
U123-20240204164223-22999,U123,2024-02-04 16:42:23,1545.89,M20920,Taxi,D123_3,19.154543,72.937502,Mumbai,Debit Card,PAYMENT,1,HIGH_VELOCITY
U018-20240205052447-40338,U018,2024-02-05 05:24:47,41037.42,M23549,Bills,D1018,13.010465,74.969082,Mangalore,Credit Card,PAYMENT,1,ACCOUNT_TAKEOVER
U074-20240205115045-18762,U074,2024-02-05 11:50:45,1058.37,M59440,Healthcare,D074_1,28.634934,77.309028,Delhi,Wallet,REFUND,1,HIGH_VELOCITY
U164-20240205121801-97461,U164,2024-02-05 12:18:01,874.09,M58190,Restaurants,D164_2,28.567164,77.251872,Delhi,Wallet,REFUND,0,normal
U005-20240205124024-68977,U005,2024-02-05 12:40:24,1728.94,M59215,Shopping,D005_1,17.38137,78.540143,Hyderabad,UPI,PAYMENT,0,normal
U070-20240205141458-85405,U070,2024-02-05 14:14:58,347.99,M26327,Taxi,D070_1,26.874458,75.758251,Jaipur,Wallet,REFUND,0,normal
U116-20240205161008-50683,U116,2024-02-05 16:10:08,1300.59,M37063,Entertainment,D116_1,13.29392,80.412378,Chennai,Credit Card,PAYMENT,0,normal
U020-20240205191738-58684,U020,2024-02-05 19:17:38,570.3,M27510,Shopping,D020,26.879565,75.871483,Jaipur,UPI,TOPUP,0,normal
U168-20240205194709-21199,U168,2024-02-05 19:47:09,1148.26,M24300,Subscriptions,D168,18.49096,73.938994,Pune,UPI,TRANSFER,0,normal
U183-20240205214613-27067,U183,2024-02-05 21:46:13,1244.39,M19540,Restaurants,D183,19.048517,72.905515,Mumbai,Debit Card,TOPUP,0,normal
U074-20240206102424-28931,U074,2024-02-06 10:24:24,1227.92,M60686,Education,D074_2,28.665718,77.402901,Delhi,Credit Card,REFUND,0,normal
U133-20240206124915-93381,U133,2024-02-06 12:49:15,20.0,M18525,Healthcare,D133_1,19.060754,72.791766,Mumbai,UPI,TRANSFER,0,normal
U033-20240206131312-29191,U033,2024-02-06 13:13:12,992.23,M20664,Subscriptions,D033_1,19.117538,72.948855,Mumbai,Debit Card,TRANSFER,0,normal
U168-20240206133452-68750,U168,2024-02-06 13:34:52,507.91,M23575,Bills,D168_2,18.480956,73.876581,Pune,Credit Card,TRANSFER,0,normal
U104-20240206141950-26098,U104,2024-02-06 14:19:50,490.63,M58515,Restaurants,D104,28.666985,77.184535,Delhi,Debit Card,TOPUP,0,normal
U069-20240206153537-77867,U069,2024-02-06 15:35:37,3926.19,M77096,Taxi,D069_1,26.872872,80.836682,Lucknow,Wallet,TRANSFER,0,normal
U095-20240206154017-94822,U095,2024-02-06 15:40:17,79.99,M57685,Electricity,D095_1,17.386755,78.381726,Hyderabad,Wallet,REFUND,0,normal
U052-20240206172036-36357,U052,2024-02-06 17:20:36,770.4,M05317,Entertainment,D052,12.912318,77.619393,Bengaluru,Debit Card,TRANSFER,0,normal
U047-20240206174138-85912,U047,2024-02-06 17:41:38,1419.42,M63557,Electricity,D047,9.880713,76.474958,Kochi,UPI,PAYMENT,0,normal
U150-20240206191226-45285,U150,2024-02-06 19:12:26,853.99,M26584,Restaurants,D150_1,26.871393,75.787028,Jaipur,Debit Card,TRANSFER,0,normal
U070-20240206195930-96671,U070,2024-02-06 19:59:30,256.04,M26098,Taxi,D070,26.899528,75.710309,Jaipur,Debit Card,TRANSFER,0,normal
U162-20240206204438-53804,U162,2024-02-06 20:44:38,290.47,M06923,Restaurants,D162_3,13.033394,77.65886,Bengaluru,Debit Card,TRANSFER,0,normal
U143-20240207120235-21675,U143,2024-02-07 12:02:35,478.18,M20057,Subscriptions,D143_2,19.071931,72.933772,Mumbai,UPI,TOPUP,0,normal
U064-20240207121539-86390,U064,2024-02-07 12:15:39,262.53,M58788,Groceries,D064,28.59291,77.285897,Delhi,UPI,PAYMENT,0,normal
U092-20240207171101-81884,U092,2024-02-07 17:11:01,822.06,M05370,Bills,D092_1,13.04084,77.496168,Bengaluru,Wallet,TRANSFER,0,normal
U140-20240207180512-19651,U140,2024-02-07 18:05:12,336.94,M27472,Electricity,D140_1,26.93075,75.816415,Jaipur,Debit Card,REFUND,0,normal
U159-20240208141226-24196,U159,2024-02-08 14:12:26,2645.8,M78006,Subscriptions,D159,26.858487,80.942094,Lucknow,UPI,TOPUP,0,normal
U086-20240208165752-19474,U086,2024-02-08 16:57:52,65.86,M33666,Electricity,D086,12.995468,80.371089,Chennai,UPI,REFUND,0,normal
U198-20240208171023-11151,U198,2024-02-08 17:10:23,327.7,M23985,Healthcare,D198,18.544504,73.854034,Pune,Debit Card,TOPUP,0,normal
U042-20240208204227-77386,U042,2024-02-08 20:42:27,1605.89,M03441,Restaurants,D042_2,12.948512,77.395586,Bengaluru,UPI,PAYMENT,0,normal
U163-20240209081500-31904,U163,2024-02-09 08:15:00,714.99,M20080,Groceries,D163_1,19.106109,72.901852,Mumbai,Wallet,TOPUP,0,normal
U176-20240209133005-30370,U176,2024-02-09 13:30:05,532.61,M35419,Restaurants,D176,13.177333,80.364528,Chennai,Credit Card,REFUND,0,normal
U198-20240209143845-54011,U198,2024-02-09 14:38:45,408.19,M24770,Fuel,D198_2,18.552473,73.969884,Pune,Debit Card,REFUND,1,LOCATION_ANOMALY
U042-20240209144739-64196,U042,2024-02-09 14:47:39,3259.89,M04466,Subscriptions,D042_1,12.944789,77.501762,Bengaluru,Debit Card,TOPUP,0,normal
U060-20240209145026-84195,U060,2024-02-09 14:50:26,129.06,M25836,Subscriptions,D060_2,26.900197,75.683421,Jaipur,Wallet,REFUND,0,normal
U115-20240209150045-86343,U115,2024-02-09 15:00:45,1048.53,M58781,Entertainment,D115_1,17.310636,78.567451,Hyderabad,Debit Card,REFUND,0,normal
U129-20240209210327-31843,U129,2024-02-09 21:03:27,230.89,M77731,Electricity,D129_2,26.80168,80.971384,Lucknow,UPI,PAYMENT,0,normal
U105-20240210115801-20221,U105,2024-02-10 11:58:01,1189.91,M57979,Travel,D105,17.24885,78.549054,Hyderabad,Debit Card,PAYMENT,0,normal
U026-20240210180956-83844,U026,2024-02-10 18:09:56,277.53,M34491,Healthcare,D026,13.131047,80.31807,Chennai,Wallet,PAYMENT,0,normal
U033-20240210183603-63485,U033,2024-02-10 18:36:03,221.58,M21401,Fuel,D033_1,19.180697,72.959434,Mumbai,Credit Card,TOPUP,0,normal
U095-20240210223033-37787,U095,2024-02-10 22:30:33,108.86,M56846,Shopping,D095_2,17.392849,78.291791,Hyderabad,UPI,REFUND,0,normal
U149-20240211134007-99363,U149,2024-02-11 13:40:07,745.65,M77438,Shopping,D149_2,26.846616,80.897195,Lucknow,UPI,TOPUP,0,normal
U187-20240211145208-67818,U187,2024-02-11 14:52:08,366.68,M61514,Fuel,D187_1,9.90575,76.245678,Kochi,Debit Card,PAYMENT,0,normal
U142-20240211201458-81452,U142,2024-02-11 20:14:58,9257.2,M03830,Fuel,D142_1,12.849252,77.533769,Bengaluru,Credit Card,REFUND,1,HIGH_AMOUNT
U156-20240211202831-42514,U156,2024-02-11 20:28:31,860.26,M34303,Fuel,D156_3,13.120238,80.31011,Chennai,Wallet,TRANSFER,0,normal
U101-20240211235236-55466,U101,2024-02-11 23:52:36,1421.75,M76416,Fuel,D101_1,12.974252,74.667375,Mangalore,UPI,PAYMENT,1,UNUSUAL_TIME
U156-20240212130744-56847,U156,2024-02-12 13:07:44,1437.77,M34260,Travel,D156_1,13.14176,80.284197,Chennai,Credit Card,TRANSFER,0,normal
U106-20240212151131-97847,U106,2024-02-12 15:11:31,116.51,M32691,Travel,D106_1,13.033047,80.236096,Chennai,UPI,PAYMENT,0,normal
U039-20240213041909-53543,U039,2024-02-13 04:19:09,475.84,M77389,Travel,D039,26.851958,80.886921,Lucknow,UPI,TOPUP,1,UNUSUAL_TIME
U200-20240213105806-89339,U200,2024-02-13 10:58:06,919.48,M27685,Groceries,D200,26.961644,75.806901,Jaipur,UPI,REFUND,0,normal
U030-20240213133618-44038,U030,2024-02-13 13:36:18,577.93,M28768,Fuel,D030_3,26.963382,75.91338,Jaipur,Wallet,REFUND,0,normal
U015-20240213142501-59101,U015,2024-02-13 14:25:01,4175.47,M57052,Travel,D015_1,17.358305,78.346938,Hyderabad,Credit Card,REFUND,0,normal
U158-20240213152036-72947,U158,2024-02-13 15:20:36,1823.31,M25639,Fuel,D158_2,18.593164,73.97071,Pune,Wallet,REFUND,0,normal
U035-20240213211645-59136,U035,2024-02-13 21:16:45,1053.39,M58475,Fuel,D035,17.350042,78.497439,Hyderabad,Wallet,TOPUP,0,normal
U087-20240213225254-38979,U087,2024-02-13 22:52:54,219.21,M61814,Restaurants,D087_1,9.883526,76.297853,Kochi,Debit Card,REFUND,0,normal
U034-20240214123448-12548,U034,2024-02-14 12:34:48,452.91,M58190,Subscriptions,D034_1,28.595948,77.223069,Delhi,Credit Card,TOPUP,0,normal
U069-20240214155243-22116,U069,2024-02-14 15:52:43,2712.01,M76935,Bills,D069_3,26.869725,80.823767,Lucknow,UPI,TRANSFER,0,normal
U124-20240214171058-27798,U124,2024-02-14 17:10:58,178.47,M57204,Shopping,D124,28.649077,77.071369,Delhi,Credit Card,TOPUP,0,normal
U082-20240214180447-39687,U082,2024-02-14 18:04:47,55.09,M05027,Groceries,D082_1,12.96741,77.535256,Bengaluru,Wallet,REFUND,0,normal
U040-20240214205348-77694,U040,2024-02-14 20:53:48,430.21,M28679,Fuel,D040_1,26.969305,75.898578,Jaipur,Credit Card,TRANSFER,0,normal
U073-20240215085021-57585,U073,2024-02-15 08:50:21,425.78,M19746,Fuel,D073_1,19.076342,72.898245,Mumbai,Debit Card,PAYMENT,1,HIGH_VELOCITY
U062-20240215102331-63404,U062,2024-02-15 10:23:31,1249.56,M07234,Electricity,D062_2,13.009968,77.713385,Bengaluru,Credit Card,TRANSFER,0,normal
U070-20240215162358-29625,U070,2024-02-15 16:23:58,520.52,M25880,Bills,D070_1,26.890538,75.697465,Jaipur,Credit Card,TRANSFER,0,normal
U102-20240215163820-83278,U102,2024-02-15 16:38:20,2309.73,M06147,Travel,D102,12.929004,77.685691,Bengaluru,Debit Card,REFUND,0,normal
U016-20240215175120-61148,U016,2024-02-15 17:51:20,441.07,M35074,Groceries,D016,13.190016,80.317382,Chennai,Wallet,TOPUP,1,HIGH_VELOCITY
U171-20240215223910-65543,U171,2024-02-15 22:39:10,804.93,M78191,Subscriptions,D171_1,12.999574,74.819557,Mangalore,Debit Card,PAYMENT,0,normal
U188-20240216090021-78464,U188,2024-02-16 09:00:21,1766.06,M24471,Bills,D188,18.575583,73.871529,Pune,Debit Card,TRANSFER,0,normal
U020-20240216105439-50367,U020,2024-02-16 10:54:39,113.9,M27863,Healthcare,D020_1,26.862366,75.923907,Jaipur,UPI,TRANSFER,0,normal
U009-20240216111210-57923,U009,2024-02-16 11:12:10,235.96,M77115,Shopping,D009_2,26.82378,80.887681,Lucknow,Credit Card,TRANSFER,0,normal
U156-20240216132319-46291,U156,2024-02-16 13:23:19,1452.92,M33835,Bills,D156,13.131597,80.251864,Chennai,Credit Card,TRANSFER,0,normal
U184-20240216152857-61959,U184,2024-02-16 15:28:57,388.79,M57672,Subscriptions,D184_1,28.605148,77.162057,Delhi,Wallet,REFUND,0,normal
U002-20240216174918-14134,U002,2024-02-16 17:49:18,191.64,M05398,Restaurants,D002_1,12.985078,77.554747,Bengaluru,Wallet,PAYMENT,0,normal
U038-20240216184858-21875,U038,2024-02-16 18:48:58,298.5,M22866,Fuel,D038_2,18.417873,73.868684,Pune,UPI,PAYMENT,0,normal
U024-20240216192736-68069,U024,2024-02-16 19:27:36,2416.45,M58294,Entertainment,D024_3,28.531475,77.297896,Delhi,Debit Card,REFUND,0,normal
U200-20240217111853-23953,U200,2024-02-17 11:18:53,749.52,M28554,Electricity,D200_1,27.010491,75.844931,Jaipur,Credit Card,TOPUP,0,normal
U054-20240217131619-23120,U054,2024-02-17 13:16:19,379.17,M57873,Subscriptions,D054_2,28.661578,77.125743,Delhi,Debit Card,PAYMENT,0,normal
U170-20240217185446-25205,U170,2024-02-17 18:54:46,6913.28,M26070,Shopping,D170_2,26.916376,75.690663,Jaipur,UPI,TRANSFER,1,HIGH_VELOCITY
U024-20240217191206-21388,U024,2024-02-17 19:12:06,2161.84,M57651,Subscriptions,D024,28.563243,77.201813,Delhi,Debit Card,REFUND,0,normal
U133-20240217212935-65709,U133,2024-02-17 21:29:35,185.14,M19268,Groceries,D133,19.105059,72.821701,Mumbai,Debit Card,TRANSFER,1,MERCHANT_ANOMALY
U021-20240218132359-88231,U021,2024-02-18 13:23:59,846.77,M77601,Groceries,D021_3,12.860123,74.899952,Mangalore,Debit Card,TOPUP,0,normal
U046-20240218150813-39095,U046,2024-02-18 15:08:13,1423.17,M33960,Restaurants,D046_1,13.077511,80.318531,Chennai,UPI,TRANSFER,0,normal
U056-20240218174850-59047,U056,2024-02-18 17:48:50,242.67,M33016,Education,D056,13.092003,80.209627,Chennai,Credit Card,TRANSFER,0,normal
U178-20240218183356-92848,U178,2024-02-18 18:33:56,2677.07,M25087,Bills,D178,18.599981,73.908736,Pune,Wallet,TOPUP,0,normal
U089-20240218183438-22341,U089,2024-02-18 18:34:38,259.76,M75788,Education,D089_1,26.707538,80.871245,Lucknow,Wallet,TRANSFER,0,normal
U137-20240219013224-69216,U137,2024-02-19 01:32:24,1482.1,M61129,Education,D1137,26.978516,75.863688,Jaipur,UPI,REFUND,1,ACCOUNT_TAKEOVER
U084-20240219132744-97928,U084,2024-02-19 13:27:44,1087.85,M60642,Subscriptions,D084,28.744288,77.31987,Delhi,Wallet,REFUND,0,normal
U002-20240219160117-37540,U002,2024-02-19 16:01:17,324.84,M04963,Taxi,D002,12.969479,77.526825,Bengaluru,UPI,TOPUP,0,normal
U030-20240219163057-56872,U030,2024-02-19 16:30:57,504.09,M28102,Travel,D030_1,26.940623,75.869597,Jaipur,Debit Card,PAYMENT,0,normal
U179-20240219181407-10360,U179,2024-02-19 18:14:07,1902.76,M77978,Bills,D179,26.897454,80.900383,Lucknow,UPI,TRANSFER,0,normal
U078-20240219184727-54718,U078,2024-02-19 18:47:27,257.74,M24710,Subscriptions,D078,18.497886,73.973154,Pune,Wallet,TRANSFER,0,normal
U013-20240219200141-30781,U013,2024-02-19 20:01:41,137.4,M19383,Travel,D013_1,19.120206,72.818058,Mumbai,Credit Card,TOPUP,0,normal
U143-20240219211711-39857,U143,2024-02-19 21:17:11,936.86,M19865,Education,D143,19.093921,72.892601,Mumbai,Debit Card,TRANSFER,0,normal
U103-20240219225514-35601,U103,2024-02-19 22:55:14,1111.33,M19763,Restaurants,D103,19.063811,72.912442,Mumbai,Credit Card,TRANSFER,0,normal
U098-20240220095426-32551,U098,2024-02-20 09:54:26,424.33,M20520,Groceries,D098,18.38761,73.664353,Pune,Debit Card,REFUND,0,normal
U184-20240220141014-75091,U184,2024-02-20 14:10:14,467.47,M57654,Travel,D184_1,28.626772,77.138641,Delhi,Wallet,TOPUP,0,normal
U155-20240220154347-17995,U155,2024-02-20 15:43:47,925.03,M59748,Bills,D155_1,17.488386,78.486431,Hyderabad,Credit Card,REFUND,0,normal
U045-20240221110749-74518,U045,2024-02-21 11:07:49,1464.64,M57978,Education,D045_3,17.282077,78.515732,Hyderabad,Wallet,TOPUP,0,normal
U051-20240221124342-85216,U051,2024-02-21 12:43:42,238.43,M77216,Restaurants,D051_2,12.92513,74.796426,Mangalore,Debit Card,TOPUP,0,normal
U185-20240221154703-64275,U185,2024-02-21 15:47:03,5558.15,M59404,Taxi,D185,17.480789,78.459638,Hyderabad,UPI,REFUND,0,normal
U032-20240221161854-67688,U032,2024-02-21 16:18:54,1201.42,M05416,Restaurants,D032_2,12.924282,77.617367,Bengaluru,Debit Card,TOPUP,1,HIGH_VELOCITY
U055-20240221182458-83281,U055,2024-02-21 18:24:58,507.65,M56375,Bills,D055_1,17.298605,78.338906,Hyderabad,Credit Card,PAYMENT,0,normal
U020-20240221195543-74650,U020,2024-02-21 19:55:43,369.94,M26898,Fuel,D020_2,26.850884,75.83894,Jaipur,Credit Card,REFUND,0,normal
U199-20240222042121-28491,U199,2024-02-22 04:21:21,11506.93,M75494,Restaurants,D1199,26.865761,75.787497,Jaipur,Credit Card,REFUND,1,ACCOUNT_TAKEOVER
U002-20240222094936-93500,U002,2024-02-22 09:49:36,135.41,M05145,Travel,D002,12.930931,77.583598,Bengaluru,Wallet,REFUND,0,normal
U172-20240222145002-89262,U172,2024-02-22 14:50:02,1713.96,M05761,Education,D172_1,12.993016,77.583061,Bengaluru,Debit Card,TOPUP,0,normal
U036-20240222153603-32892,U036,2024-02-22 15:36:03,150.42,M33975,Bills,D036_2,12.97908,80.418463,Chennai,Debit Card,PAYMENT,0,normal
U021-20240222163613-59333,U021,2024-02-22 16:36:13,307.66,M78038,Groceries,D021_1,12.911266,74.892556,Mangalore,UPI,PAYMENT,0,normal
U152-20240222195037-76524,U152,2024-02-22 19:50:37,1514.47,M03661,Healthcare,D152_2,12.860414,77.505662,Bengaluru,Wallet,REFUND,0,normal
U024-20240222200019-98973,U024,2024-02-22 20:00:19,2474.5,M58211,Entertainment,D024_3,28.563522,77.257605,Delhi,Debit Card,REFUND,0,normal
U015-20240222202802-13185,U015,2024-02-22 20:28:02,4214.18,M57928,Entertainment,D015,17.386858,78.405977,Hyderabad,UPI,PAYMENT,0,normal
U032-20240222204627-71285,U032,2024-02-22 20:46:27,219.22,M06009,Groceries,D032_1,13.00774,77.59312,Bengaluru,UPI,REFUND,0,normal
U003-20240222225013-81850,U003,2024-02-22 22:50:13,276.81,M20601,Electricity,D003_2,19.128739,72.93134,Mumbai,Debit Card,TOPUP,0,normal
U019-20240223105038-74840,U019,2024-02-23 10:50:38,538.76,M78207,Entertainment,D019,26.860783,80.959947,Lucknow,UPI,TOPUP,0,normal
U192-20240223133159-61671,U192,2024-02-23 13:31:59,1392.98,M06269,Shopping,D192_2,13.004351,77.62252,Bengaluru,Credit Card,TRANSFER,0,normal
U004-20240223135603-30190,U004,2024-02-23 13:56:03,1569.77,M59203,Restaurants,D004_1,28.610995,77.309301,Delhi,Credit Card,TRANSFER,0,normal
U092-20240223143607-36545,U092,2024-02-23 14:36:07,179.1,M05019,Taxi,D092,12.945366,77.556564,Bengaluru,Wallet,TOPUP,0,normal
U199-20240223152527-96478,U199,2024-02-23 15:25:27,164.51,M76442,Taxi,D199,26.78963,80.854567,Lucknow,Debit Card,TRANSFER,0,normal
U126-20240223200912-96599,U126,2024-02-23 20:09:12,141.58,M35256,Travel,D126_3,13.101539,80.424085,Chennai,UPI,REFUND,0,normal
U035-20240223201427-48255,U035,2024-02-23 20:14:27,1209.7,M57618,Entertainment,D035,17.332744,78.429037,Hyderabad,Debit Card,REFUND,0,normal
U101-20240223212540-45273,U101,2024-02-23 21:25:40,806.84,M77007,Travel,D101_2,12.978515,74.722224,Mangalore,UPI,TOPUP,0,normal
U025-20240224100518-45813,U025,2024-02-24 10:05:18,1425.39,M58442,Healthcare,D025_1,17.329797,78.514399,Hyderabad,Debit Card,REFUND,0,normal
U045-20240224112429-35870,U045,2024-02-24 11:24:29,1232.27,M58594,Groceries,D045_3,17.325469,78.533903,Hyderabad,Debit Card,REFUND,0,normal
U106-20240224123149-33293,U106,2024-02-24 12:31:49,261.84,M33332,Education,D106_1,13.031096,80.302055,Chennai,Credit Card,TRANSFER,0,normal
U056-20240224160822-48857,U056,2024-02-24 16:08:22,453.95,M32832,Fuel,D056_2,13.115624,80.16762,Chennai,Debit Card,TOPUP,0,normal
U116-20240224164006-50259,U116,2024-02-24 16:40:06,471.22,M35986,Groceries,D116_1,13.20217,80.396444,Chennai,Wallet,PAYMENT,0,normal
U092-20240224194703-35553,U092,2024-02-24 19:47:03,696.1,M05518,Taxi,D092_2,12.985051,77.56671,Bengaluru,Wallet,REFUND,1,HIGH_VELOCITY
